Team,Year,totalWins,totalLosses,BowlAppearances,BowlWins,All_Time_Win_Pct
kansas,1936.0,168.0,108.0,0,0,0.6086956521739131
kansas,1937.0,171.0,112.0,0,0,0.6042402826855123
kansas,1938.0,174.0,118.0,0,0,0.5958904109589042
kansas,1939.0,176.0,124.0,0,0,0.5866666666666667
kansas,1940.0,178.0,131.0,0,0,0.5760517799352751
kansas,1941.0,181.0,137.0,0,0,0.5691823899371069
kansas,1942.0,183.0,145.0,0,0,0.5579268292682927
kansas,1943.0,187.0,150.0,0,0,0.5548961424332344
kansas,1944.0,190.0,156.0,0,0,0.5491329479768786
kansas,1945.0,194.0,161.0,0,0,0.5464788732394367
kansas,1946.0,201.0,163.0,0,0,0.5521978021978022
kansas,1947.0,209.0,164.0,1,0,0.5603217158176944
kansas,1948.0,216.0,167.0,1,0,0.5639686684073107
kansas,1949.0,221.0,172.0,1,0,0.5623409669211196
kansas,1950.0,227.0,176.0,1,0,0.5632754342431762
kansas,1951.0,235.0,178.0,1,0,0.5690072639225182
kansas,1952.0,242.0,181.0,1,0,0.5721040189125296
kansas,1953.0,244.0,189.0,1,0,0.5635103926096998
kansas,1954.0,244.0,199.0,1,0,0.5507900677200903
kansas,1955.0,247.0,205.0,1,0,0.5464601769911505
kansas,1956.0,250.0,211.0,1,0,0.5422993492407809
kansas,1957.0,255.0,215.0,1,0,0.5425531914893617
kansas,1958.0,259.0,220.0,1,0,0.5407098121085595
kansas,1959.0,264.0,225.0,1,0,0.5398773006134969
kansas,1960.0,271.0,227.0,1,0,0.5441767068273092
kansas,1961.0,278.0,230.0,2,1,0.547244094488189
kansas,1962.0,284.0,233.0,2,1,0.5493230174081238
kansas,1963.0,289.0,238.0,2,1,0.5483870967741935
kansas,1964.0,295.0,242.0,2,1,0.5493482309124768
kansas,1965.0,297.0,250.0,2,1,0.5429616087751371
kansas,1966.0,299.0,257.0,2,1,0.5377697841726619
kansas,1967.0,304.0,262.0,2,1,0.5371024734982333
kansas,1968.0,313.0,264.0,3,1,0.5424610051993067
kansas,1969.0,314.0,273.0,3,1,0.534923339011925
kansas,1970.0,319.0,279.0,3,1,0.5334448160535117
kansas,1971.0,323.0,286.0,3,1,0.5303776683087028
kansas,1972.0,327.0,293.0,3,1,0.5274193548387097
kansas,1973.0,334.0,297.0,4,1,0.5293185419968305
kansas,1974.0,338.0,304.0,4,1,0.5264797507788161
kansas,1975.0,345.0,309.0,5,1,0.5275229357798165
kansas,1976.0,351.0,314.0,5,1,0.5278195488721804
kansas,1977.0,354.0,321.0,5,1,0.5244444444444445
kansas,1978.0,355.0,331.0,5,1,0.5174927113702624
kansas,1979.0,358.0,339.0,5,1,0.5136298421807748
kansas,1980.0,362.0,344.0,5,1,0.5127478753541076
kansas,1981.0,370.0,348.0,6,1,0.5153203342618384
kansas,1982.0,372.0,355.0,6,1,0.5116918844566712
kansas,1983.0,376.0,361.0,6,1,0.5101763907734057
kansas,1984.0,381.0,367.0,6,1,0.5093582887700535
kansas,1985.0,387.0,373.0,6,1,0.5092105263157894
kansas,1986.0,390.0,381.0,6,1,0.5058365758754864
kansas,1987.0,391.0,390.0,6,1,0.5006402048655569
kansas,1988.0,392.0,400.0,6,1,0.494949494949495
kansas,1989.0,396.0,407.0,6,1,0.4931506849315068
kansas,1990.0,399.0,414.0,6,1,0.4907749077490775
kansas,1991.0,405.0,419.0,6,1,0.49150485436893204
kansas,1992.0,413.0,423.0,7,2,0.49401913875598086
kansas,1993.0,418.0,430.0,7,2,0.49292452830188677
kansas,1994.0,424.0,435.0,7,2,0.4935972060535506
kansas,1995.0,434.0,437.0,8,3,0.49827784156142363
kansas,1996.0,438.0,444.0,8,3,0.4965986394557823
kansas,1997.0,443.0,450.0,8,3,0.49608062709966405
kansas,1998.0,447.0,457.0,8,3,0.4944690265486726
kansas,1999.0,452.0,464.0,8,3,0.49344978165938863
kansas,2e3,456.0,471.0,8,3,0.4919093851132686
kansas,2001.0,459.0,479.0,8,3,0.48933901918976547
kansas,2002.0,461.0,489.0,8,3,0.48526315789473684
kansas,2003.0,467.0,496.0,9,3,0.48494288681204567
kansas,2004.0,471.0,503.0,9,3,0.48357289527720737
kansas,2005.0,478.0,508.0,10,4,0.4847870182555781
kansas,2006.0,484.0,514.0,10,4,0.4849699398797595
kansas,2007.0,496.0,515.0,11,5,0.49060336300692386
kansas,2008.0,504.0,520.0,12,6,0.4921875
kansas,2009.0,509.0,527.0,12,6,0.49131274131274133
kansas,2010.0,512.0,536.0,12,6,0.48854961832061067
kansas,2011.0,514.0,546.0,12,6,0.4849056603773585
kansas,2012.0,515.0,557.0,12,6,0.480410447761194
kansas,2013.0,518.0,566.0,12,6,0.477859778597786
kansas,2014.0,521.0,575.0,12,6,0.47536496350364965
kansas,2015.0,521.0,587.0,12,6,0.47021660649819497
kansas,2016.0,523.0,597.0,12,6,0.4669642857142857
kansas-state,1912.0,8.0,2.0,0,0,0.8
kansas-state,1913.0,11.0,6.0,0,0,0.6470588235294118
kansas-state,1914.0,12.0,11.0,0,0,0.5217391304347826
kansas-state,1915.0,15.0,15.0,0,0,0.5
kansas-state,1916.0,21.0,16.0,0,0,0.5675675675675675
kansas-state,1917.0,27.0,18.0,0,0,0.6
kansas-state,1918.0,31.0,19.0,0,0,0.62
kansas-state,1919.0,34.0,24.0,0,0,0.5862068965517241
kansas-state,1920.0,37.0,27.0,0,0,0.578125
kansas-state,1921.0,42.0,30.0,0,0,0.5833333333333334
kansas-state,1922.0,47.0,31.0,0,0,0.6025641025641025
kansas-state,1923.0,51.0,33.0,0,0,0.6071428571428571
kansas-state,1924.0,54.0,37.0,0,0,0.5934065934065934
kansas-state,1925.0,59.0,39.0,0,0,0.6020408163265306
kansas-state,1926.0,64.0,42.0,0,0,0.6037735849056604
kansas-state,1927.0,67.0,47.0,0,0,0.5877192982456141
kansas-state,1928.0,70.0,52.0,0,0,0.5737704918032787
kansas-state,1929.0,73.0,57.0,0,0,0.5615384615384615
kansas-state,1930.0,78.0,60.0,0,0,0.5652173913043478
kansas-state,1931.0,86.0,62.0,0,0,0.581081081081081
kansas-state,1932.0,90.0,66.0,0,0,0.5769230769230769
kansas-state,1933.0,96.0,68.0,0,0,0.5853658536585366
kansas-state,1934.0,103.0,70.0,0,0,0.5953757225433526
kansas-state,1935.0,105.0,74.0,0,0,0.5865921787709497
kansas-state,1936.0,109.0,77.0,0,0,0.5860215053763441
kansas-state,1937.0,113.0,82.0,0,0,0.5794871794871795
kansas-state,1938.0,117.0,86.0,0,0,0.5763546798029556
kansas-state,1939.0,121.0,91.0,0,0,0.5707547169811321
kansas-state,1940.0,123.0,98.0,0,0,0.5565610859728507
kansas-state,1941.0,125.0,103.0,0,0,0.5482456140350878
kansas-state,1942.0,128.0,111.0,0,0,0.5355648535564853
kansas-state,1943.0,129.0,118.0,0,0,0.5222672064777328
kansas-state,1944.0,131.0,123.0,0,0,0.515748031496063
kansas-state,1945.0,132.0,130.0,0,0,0.5038167938931297
kansas-state,1946.0,132.0,139.0,0,0,0.4870848708487085
kansas-state,1947.0,132.0,149.0,0,0,0.4697508896797153
kansas-state,1948.0,133.0,158.0,0,0,0.4570446735395189
kansas-state,1949.0,135.0,166.0,0,0,0.4485049833887043
kansas-state,1950.0,136.0,175.0,0,0,0.43729903536977494
kansas-state,1951.0,137.0,182.0,0,0,0.42946708463949845
kansas-state,1952.0,138.0,191.0,0,0,0.4194528875379939
kansas-state,1953.0,144.0,194.0,0,0,0.4260355029585799
kansas-state,1954.0,151.0,197.0,0,0,0.4339080459770115
kansas-state,1955.0,155.0,203.0,0,0,0.4329608938547486
kansas-state,1956.0,158.0,210.0,0,0,0.42934782608695654
kansas-state,1957.0,161.0,216.0,0,0,0.4270557029177719
kansas-state,1958.0,164.0,223.0,0,0,0.42377260981912146
kansas-state,1959.0,166.0,231.0,0,0,0.4181360201511335
kansas-state,1960.0,167.0,240.0,0,0,0.4103194103194103
kansas-state,1961.0,169.0,248.0,0,0,0.4052757793764988
kansas-state,1962.0,169.0,258.0,0,0,0.3957845433255269
kansas-state,1963.0,171.0,265.0,0,0,0.3922018348623853
kansas-state,1964.0,174.0,272.0,0,0,0.3901345291479821
kansas-state,1965.0,174.0,282.0,0,0,0.3815789473684211
kansas-state,1966.0,174.0,291.0,0,0,0.3741935483870968
kansas-state,1967.0,175.0,300.0,0,0,0.3684210526315789
kansas-state,1968.0,179.0,306.0,0,0,0.36907216494845363
kansas-state,1969.0,184.0,311.0,0,0,0.3717171717171717
kansas-state,1970.0,190.0,316.0,0,0,0.37549407114624506
kansas-state,1971.0,195.0,322.0,0,0,0.3771760154738878
kansas-state,1972.0,198.0,330.0,0,0,0.375
kansas-state,1973.0,203.0,336.0,0,0,0.37662337662337664
kansas-state,1974.0,207.0,343.0,0,0,0.37636363636363634
kansas-state,1975.0,210.0,351.0,0,0,0.37433155080213903
kansas-state,1976.0,211.0,361.0,0,0,0.3688811188811189
kansas-state,1977.0,212.0,371.0,0,0,0.36363636363636365
kansas-state,1978.0,216.0,378.0,0,0,0.36363636363636365
kansas-state,1979.0,219.0,386.0,0,0,0.36198347107438017
kansas-state,1980.0,222.0,394.0,0,0,0.36038961038961037
kansas-state,1981.0,224.0,403.0,0,0,0.3572567783094099
kansas-state,1982.0,230.0,408.0,1,0,0.3605015673981191
kansas-state,1983.0,233.0,416.0,1,0,0.35901386748844377
kansas-state,1984.0,236.0,423.0,1,0,0.3581183611532625
kansas-state,1985.0,237.0,433.0,1,0,0.3537313432835821
kansas-state,1986.0,239.0,442.0,1,0,0.3509544787077827
kansas-state,1987.0,239.0,452.0,1,0,0.3458755426917511
kansas-state,1988.0,239.0,463.0,1,0,0.34045584045584043
kansas-state,1989.0,240.0,473.0,1,0,0.33660589060308554
kansas-state,1990.0,245.0,479.0,1,0,0.3383977900552486
kansas-state,1991.0,252.0,483.0,1,0,0.34285714285714286
kansas-state,1992.0,257.0,489.0,1,0,0.3445040214477212
kansas-state,1993.0,266.0,491.0,2,1,0.3513870541611625
kansas-state,1994.0,275.0,494.0,3,1,0.3576072821846554
kansas-state,1995.0,285.0,496.0,4,2,0.3649167733674776
kansas-state,1996.0,294.0,499.0,5,2,0.3707440100882724
kansas-state,1997.0,305.0,500.0,6,3,0.37888198757763975
kansas-state,1998.0,316.0,502.0,7,3,0.3863080684596577
kansas-state,1999.0,327.0,503.0,8,4,0.39397590361445783
kansas-state,2e3,338.0,506.0,9,5,0.4004739336492891
kansas-state,2001.0,344.0,512.0,10,5,0.40186915887850466
kansas-state,2002.0,355.0,514.0,11,6,0.4085155350978136
kansas-state,2003.0,366.0,518.0,12,6,0.41402714932126694
kansas-state,2004.0,370.0,525.0,12,6,0.4134078212290503
kansas-state,2005.0,375.0,531.0,12,6,0.4139072847682119
kansas-state,2006.0,382.0,537.0,13,6,0.41566920565832427
kansas-state,2007.0,387.0,544.0,13,6,0.41568206229860366
kansas-state,2008.0,392.0,551.0,13,6,0.41569459172852596
kansas-state,2009.0,398.0,557.0,13,6,0.4167539267015707
kansas-state,2010.0,405.0,563.0,14,6,0.41838842975206614
kansas-state,2011.0,415.0,566.0,15,6,0.4230377166156983
kansas-state,2012.0,426.0,568.0,16,6,0.42857142857142855
kansas-state,2013.0,434.0,573.0,17,7,0.43098311817279045
kansas-state,2014.0,443.0,577.0,18,7,0.4343137254901961
kansas-state,2015.0,449.0,584.0,19,7,0.4346563407550823
kansas-state,2016.0,458.0,588.0,20,8,0.4378585086042065
kentucky,1915.0,6.0,1.0,0,0,0.8571428571428571
kentucky,1916.0,10.0,2.0,0,0,0.8333333333333334
kentucky,1917.0,13.0,7.0,0,0,0.65
kentucky,1918.0,15.0,8.0,0,0,0.6521739130434783
kentucky,1919.0,18.0,12.0,0,0,0.6
kentucky,1920.0,21.0,16.0,0,0,0.5675675675675675
kentucky,1921.0,25.0,19.0,0,0,0.5681818181818182
kentucky,1922.0,31.0,22.0,0,0,0.5849056603773585
kentucky,1923.0,35.0,25.0,0,0,0.5833333333333334
kentucky,1924.0,39.0,30.0,0,0,0.5652173913043478
kentucky,1925.0,45.0,33.0,0,0,0.5769230769230769
kentucky,1926.0,47.0,39.0,0,0,0.5465116279069767
kentucky,1927.0,50.0,45.0,0,0,0.5263157894736842
kentucky,1928.0,54.0,48.0,0,0,0.5294117647058824
kentucky,1929.0,60.0,49.0,0,0,0.5504587155963303
kentucky,1930.0,65.0,52.0,0,0,0.5555555555555556
kentucky,1931.0,70.0,54.0,0,0,0.5645161290322581
kentucky,1932.0,74.0,59.0,0,0,0.556390977443609
kentucky,1933.0,79.0,64.0,0,0,0.5524475524475524
kentucky,1934.0,84.0,69.0,0,0,0.5490196078431373
kentucky,1935.0,89.0,73.0,0,0,0.5493827160493827
kentucky,1936.0,95.0,77.0,0,0,0.5523255813953488
kentucky,1937.0,99.0,83.0,0,0,0.5439560439560439
kentucky,1938.0,101.0,90.0,0,0,0.5287958115183246
kentucky,1939.0,107.0,92.0,0,0,0.5376884422110553
kentucky,1940.0,112.0,95.0,0,0,0.5410628019323671
kentucky,1941.0,117.0,99.0,0,0,0.5416666666666666
kentucky,1942.0,120.0,105.0,0,0,0.5333333333333333
kentucky,1944.0,123.0,111.0,0,0,0.5256410256410257
kentucky,1945.0,125.0,119.0,0,0,0.5122950819672131
kentucky,1946.0,132.0,122.0,0,0,0.5196850393700787
kentucky,1947.0,140.0,125.0,1,1,0.5283018867924528
kentucky,1948.0,145.0,128.0,1,1,0.5311355311355311
kentucky,1949.0,154.0,131.0,2,1,0.5403508771929825
kentucky,1950.0,165.0,132.0,3,2,0.5555555555555556
kentucky,1951.0,173.0,136.0,4,3,0.5598705501618123
kentucky,1952.0,178.0,140.0,4,3,0.559748427672956
kentucky,1953.0,185.0,142.0,4,3,0.5657492354740061
kentucky,1954.0,192.0,145.0,4,3,0.56973293768546
kentucky,1955.0,198.0,148.0,4,3,0.5722543352601156
kentucky,1956.0,204.0,152.0,4,3,0.5730337078651685
kentucky,1957.0,207.0,159.0,4,3,0.5655737704918032
kentucky,1958.0,212.0,163.0,4,3,0.5653333333333334
kentucky,1959.0,216.0,169.0,4,3,0.561038961038961
kentucky,1960.0,221.0,173.0,4,3,0.5609137055837563
kentucky,1961.0,226.0,178.0,4,3,0.5594059405940595
kentucky,1962.0,229.0,183.0,4,3,0.5558252427184466
kentucky,1963.0,232.0,189.0,4,3,0.5510688836104513
kentucky,1964.0,237.0,194.0,4,3,0.5498839907192575
kentucky,1965.0,243.0,198.0,4,3,0.5510204081632653
kentucky,1966.0,246.0,204.0,4,3,0.5466666666666666
kentucky,1967.0,248.0,212.0,4,3,0.5391304347826087
kentucky,1968.0,251.0,219.0,4,3,0.5340425531914894
kentucky,1969.0,253.0,227.0,4,3,0.5270833333333333
kentucky,1970.0,255.0,236.0,4,3,0.5193482688391039
kentucky,1971.0,258.0,244.0,4,3,0.5139442231075697
kentucky,1972.0,261.0,252.0,4,3,0.5087719298245614
kentucky,1973.0,266.0,258.0,4,3,0.5076335877862596
kentucky,1974.0,272.0,263.0,4,3,0.508411214953271
kentucky,1975.0,274.0,271.0,4,3,0.5027522935779817
kentucky,1976.0,282.0,275.0,5,4,0.5062836624775583
kentucky,1977.0,292.0,276.0,5,4,0.5140845070422535
kentucky,1978.0,296.0,282.0,5,4,0.5121107266435986
kentucky,1979.0,301.0,288.0,5,4,0.5110356536502547
kentucky,1980.0,304.0,296.0,5,4,0.5066666666666667
kentucky,1981.0,307.0,304.0,5,4,0.502454991816694
kentucky,1982.0,307.0,314.0,5,4,0.4943639291465378
kentucky,1983.0,313.0,319.0,6,4,0.495253164556962
kentucky,1984.0,322.0,322.0,7,5,0.5
kentucky,1985.0,327.0,328.0,7,5,0.49923664122137407
kentucky,1986.0,332.0,333.0,7,5,0.4992481203007519
kentucky,1987.0,337.0,339.0,7,5,0.4985207100591716
kentucky,1988.0,342.0,345.0,7,5,0.4978165938864629
kentucky,1989.0,348.0,350.0,7,5,0.498567335243553
kentucky,1990.0,352.0,357.0,7,5,0.49647390691114246
kentucky,1991.0,355.0,365.0,7,5,0.4930555555555556
kentucky,1992.0,359.0,372.0,7,5,0.4911080711354309
kentucky,1993.0,365.0,378.0,8,5,0.49125168236877526
kentucky,1994.0,366.0,388.0,8,5,0.4854111405835544
kentucky,1995.0,370.0,395.0,8,5,0.48366013071895425
kentucky,1996.0,374.0,402.0,8,5,0.48195876288659795
kentucky,1997.0,379.0,408.0,8,5,0.4815756035578145
kentucky,1998.0,386.0,413.0,9,5,0.4831038798498123
kentucky,1999.0,392.0,419.0,10,5,0.4833538840937115
kentucky,2e3,394.0,428.0,10,5,0.4793187347931874
kentucky,2001.0,396.0,437.0,10,5,0.47539015606242496
kentucky,2002.0,403.0,442.0,10,5,0.47692307692307695
kentucky,2003.0,407.0,450.0,10,5,0.4749124854142357
kentucky,2004.0,409.0,459.0,10,5,0.47119815668202764
kentucky,2005.0,412.0,467.0,10,5,0.46871444823663255
kentucky,2006.0,420.0,472.0,11,6,0.47085201793721976
kentucky,2007.0,428.0,477.0,12,7,0.47292817679558014
kentucky,2008.0,435.0,483.0,13,8,0.4738562091503268
kentucky,2009.0,442.0,489.0,14,8,0.4747583243823845
kentucky,2010.0,448.0,496.0,15,8,0.4745762711864407
kentucky,2011.0,453.0,503.0,15,8,0.47384937238493724
kentucky,2012.0,455.0,513.0,15,8,0.4700413223140496
kentucky,2013.0,457.0,523.0,15,8,0.4663265306122449
kentucky,2014.0,462.0,530.0,15,8,0.4657258064516129
kentucky,2015.0,467.0,537.0,15,8,0.4651394422310757
kentucky,2016.0,474.0,543.0,16,8,0.46607669616519176
louisiana-state,1902.0,6.0,1.0,0,0,0.8571428571428571
louisiana-state,1904.0,9.0,5.0,0,0,0.6428571428571429
louisiana-state,1906.0,11.0,7.0,0,0,0.6111111111111112
louisiana-state,1907.0,18.0,10.0,0,0,0.6428571428571429
louisiana-state,1908.0,28.0,10.0,0,0,0.7368421052631579
louisiana-state,1909.0,34.0,12.0,0,0,0.7391304347826086
louisiana-state,1910.0,35.0,17.0,0,0,0.6730769230769231
louisiana-state,1911.0,41.0,20.0,0,0,0.6721311475409836
louisiana-state,1912.0,45.0,23.0,0,0,0.6617647058823529
louisiana-state,1913.0,51.0,24.0,0,0,0.68
louisiana-state,1914.0,55.0,28.0,0,0,0.6626506024096386
louisiana-state,1915.0,61.0,30.0,0,0,0.6703296703296703
louisiana-state,1916.0,68.0,31.0,0,0,0.6868686868686869
louisiana-state,1917.0,71.0,36.0,0,0,0.6635514018691588
louisiana-state,1919.0,77.0,38.0,0,0,0.6695652173913044
louisiana-state,1920.0,82.0,41.0,0,0,0.6666666666666666
louisiana-state,1921.0,88.0,42.0,0,0,0.676923076923077
louisiana-state,1922.0,91.0,49.0,0,0,0.65
louisiana-state,1923.0,94.0,54.0,0,0,0.6351351351351351
louisiana-state,1924.0,99.0,58.0,0,0,0.6305732484076433
louisiana-state,1925.0,104.0,61.0,0,0,0.6303030303030303
louisiana-state,1926.0,110.0,64.0,0,0,0.632183908045977
louisiana-state,1927.0,114.0,68.0,0,0,0.6263736263736264
louisiana-state,1928.0,120.0,70.0,0,0,0.631578947368421
louisiana-state,1929.0,126.0,73.0,0,0,0.6331658291457286
louisiana-state,1930.0,132.0,77.0,0,0,0.631578947368421
louisiana-state,1931.0,137.0,81.0,0,0,0.6284403669724771
louisiana-state,1932.0,143.0,84.0,0,0,0.6299559471365639
louisiana-state,1933.0,150.0,84.0,0,0,0.6410256410256411
louisiana-state,1934.0,157.0,86.0,0,0,0.6460905349794238
louisiana-state,1935.0,166.0,88.0,1,0,0.6535433070866141
louisiana-state,1936.0,175.0,89.0,2,0,0.6628787878787878
louisiana-state,1937.0,184.0,91.0,3,0,0.6690909090909091
louisiana-state,1938.0,190.0,95.0,3,0,0.6666666666666666
louisiana-state,1939.0,194.0,100.0,3,0,0.6598639455782312
louisiana-state,1940.0,200.0,104.0,3,0,0.6578947368421053
louisiana-state,1941.0,204.0,108.0,3,0,0.6538461538461539
louisiana-state,1942.0,211.0,111.0,3,0,0.65527950310559
louisiana-state,1943.0,217.0,114.0,4,1,0.6555891238670695
louisiana-state,1944.0,219.0,119.0,4,1,0.6479289940828402
louisiana-state,1945.0,226.0,121.0,4,1,0.6512968299711815
louisiana-state,1946.0,235.0,122.0,5,1,0.6582633053221288
louisiana-state,1947.0,240.0,125.0,5,1,0.6575342465753424
louisiana-state,1948.0,243.0,132.0,5,1,0.648
louisiana-state,1949.0,251.0,135.0,6,1,0.6502590673575129
louisiana-state,1950.0,255.0,140.0,6,1,0.6455696202531646
louisiana-state,1951.0,262.0,143.0,6,1,0.6469135802469136
louisiana-state,1952.0,265.0,150.0,6,1,0.6385542168674698
louisiana-state,1953.0,270.0,153.0,6,1,0.6382978723404256
louisiana-state,1954.0,275.0,159.0,6,1,0.6336405529953917
louisiana-state,1955.0,278.0,164.0,6,1,0.6289592760180995
louisiana-state,1956.0,281.0,171.0,6,1,0.6216814159292036
louisiana-state,1957.0,286.0,176.0,6,1,0.6190476190476191
louisiana-state,1958.0,297.0,176.0,7,2,0.627906976744186
louisiana-state,1959.0,306.0,178.0,8,2,0.6322314049586777
louisiana-state,1960.0,311.0,182.0,8,2,0.6308316430020284
louisiana-state,1961.0,321.0,183.0,9,3,0.6369047619047619
louisiana-state,1962.0,330.0,184.0,10,4,0.642023346303502
louisiana-state,1963.0,337.0,188.0,11,4,0.6419047619047619
louisiana-state,1964.0,345.0,190.0,12,5,0.6448598130841121
louisiana-state,1965.0,353.0,193.0,13,6,0.6465201465201466
louisiana-state,1966.0,358.0,197.0,13,6,0.645045045045045
louisiana-state,1967.0,365.0,200.0,14,7,0.6460176991150443
louisiana-state,1968.0,373.0,203.0,15,8,0.6475694444444444
louisiana-state,1969.0,382.0,204.0,15,8,0.6518771331058021
louisiana-state,1970.0,391.0,207.0,16,8,0.6538461538461539
louisiana-state,1971.0,400.0,210.0,17,9,0.6557377049180327
louisiana-state,1972.0,409.0,212.0,18,9,0.6586151368760065
louisiana-state,1973.0,418.0,215.0,19,9,0.660347551342812
louisiana-state,1974.0,423.0,220.0,19,9,0.6578538102643857
louisiana-state,1975.0,427.0,227.0,19,9,0.6529051987767585
louisiana-state,1976.0,433.0,231.0,19,9,0.6521084337349398
louisiana-state,1977.0,441.0,235.0,20,9,0.6523668639053254
louisiana-state,1978.0,449.0,239.0,21,9,0.6526162790697675
louisiana-state,1979.0,456.0,244.0,22,10,0.6514285714285715
louisiana-state,1980.0,463.0,248.0,22,10,0.6511954992967651
louisiana-state,1981.0,466.0,255.0,22,10,0.6463245492371706
louisiana-state,1982.0,474.0,258.0,23,10,0.6475409836065574
louisiana-state,1983.0,478.0,265.0,23,10,0.6433378196500673
louisiana-state,1984.0,486.0,268.0,24,10,0.6445623342175066
louisiana-state,1985.0,495.0,270.0,25,10,0.6470588235294118
louisiana-state,1986.0,504.0,273.0,26,10,0.6486486486486487
louisiana-state,1987.0,514.0,274.0,27,11,0.6522842639593909
louisiana-state,1988.0,522.0,278.0,28,11,0.6525
louisiana-state,1989.0,526.0,285.0,28,11,0.6485819975339088
louisiana-state,1990.0,531.0,291.0,28,11,0.6459854014598541
louisiana-state,1991.0,536.0,297.0,28,11,0.6434573829531812
louisiana-state,1992.0,538.0,306.0,28,11,0.6374407582938388
louisiana-state,1993.0,543.0,312.0,28,11,0.6350877192982456
louisiana-state,1994.0,547.0,319.0,28,11,0.6316397228637414
louisiana-state,1995.0,554.0,323.0,29,12,0.6316989737742303
louisiana-state,1996.0,564.0,325.0,30,13,0.6344206974128234
louisiana-state,1997.0,573.0,328.0,31,14,0.6359600443951166
louisiana-state,1998.0,577.0,335.0,31,14,0.6326754385964912
louisiana-state,1999.0,580.0,343.0,31,14,0.628385698808234
louisiana-state,2e3,588.0,347.0,32,15,0.6288770053475936
louisiana-state,2001.0,598.0,350.0,33,16,0.630801687763713
louisiana-state,2002.0,606.0,355.0,34,16,0.6305931321540063
louisiana-state,2003.0,619.0,356.0,35,17,0.6348717948717949
louisiana-state,2004.0,628.0,359.0,36,17,0.6362715298885512
louisiana-state,2005.0,639.0,361.0,37,18,0.639
louisiana-state,2006.0,650.0,363.0,38,19,0.6416584402764067
louisiana-state,2007.0,662.0,365.0,39,20,0.6445959104186952
louisiana-state,2008.0,670.0,370.0,40,21,0.6442307692307693
louisiana-state,2009.0,679.0,374.0,41,21,0.6448243114909782
louisiana-state,2010.0,690.0,376.0,42,22,0.6472795497185742
louisiana-state,2011.0,703.0,377.0,43,22,0.6509259259259259
louisiana-state,2012.0,713.0,380.0,44,22,0.6523330283623056
louisiana-state,2013.0,723.0,383.0,45,23,0.6537070524412296
louisiana-state,2014.0,731.0,388.0,46,23,0.6532618409294012
louisiana-state,2015.0,740.0,391.0,47,24,0.654288240495137
louisiana-state,2016.0,748.0,395.0,48,25,0.6544181977252843
louisville,1962.0,6.0,4.0,0,0,0.6
louisville,1963.0,9.0,11.0,0,0,0.45
louisville,1964.0,10.0,20.0,0,0,0.3333333333333333
louisville,1965.0,16.0,24.0,0,0,0.4
louisville,1966.0,22.0,28.0,0,0,0.44
louisville,1967.0,27.0,33.0,0,0,0.45
louisville,1968.0,32.0,38.0,0,0,0.45714285714285713
louisville,1969.0,37.0,42.0,0,0,0.46835443037974683
louisville,1970.0,45.0,45.0,1,0,0.5
louisville,1971.0,51.0,48.0,1,0,0.5151515151515151
louisville,1972.0,60.0,49.0,1,0,0.5504587155963303
louisville,1973.0,65.0,55.0,1,0,0.5416666666666666
louisville,1974.0,69.0,62.0,1,0,0.5267175572519084
louisville,1975.0,70.0,72.0,1,0,0.49295774647887325
louisville,1976.0,74.0,79.0,1,0,0.48366013071895425
louisville,1977.0,81.0,83.0,2,0,0.49390243902439024
louisville,1978.0,88.0,87.0,2,0,0.5028571428571429
louisville,1979.0,92.0,93.0,2,0,0.4972972972972973
louisville,1980.0,97.0,99.0,2,0,0.49489795918367346
louisville,1981.0,102.0,105.0,2,0,0.4927536231884058
louisville,1982.0,107.0,111.0,2,0,0.4908256880733945
louisville,1983.0,110.0,119.0,2,0,0.48034934497816595
louisville,1984.0,112.0,128.0,2,0,0.4666666666666667
louisville,1985.0,114.0,137.0,2,0,0.4541832669322709
